ID,Name,Description,Contributor,Citation,Examples_Count
glossa5179,Defining iconicity: An articulation-based methodology for explaining the phonological structure of ideophones,,"Thompson, Arthur Lewis and Do, Youngah","Thompson, Arthur Lewis & Youngah Do. 2019. Defining iconicity: An articulation-based methodology for explaining the phonological structure of ideophones. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.872. Open Library of Humanities.",13
glossa5180,Ergative is not inherent: Evidence from *ABA in suppletion and syncretism,,"Zompì, Stanislao","Zompì, Stanislao. 2019. Ergative is not inherent: Evidence from *ABA in suppletion and syncretism. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.816. Open Library of Humanities.",4
glossa5181,Effects of syntactic structure on the comprehension of clefts,,"Lobo, Maria and Santos, Ana Lúcia and Soares-Jesel, Carla and Vaz, Stéphanie","Lobo, Maria, Ana Lúcia Santos, Carla Soares-Jesel & Stéphanie Vaz. 2019. Effects of syntactic structure on the comprehension of clefts. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.645. Open Library of Humanities.",29
glossa5182,Gothic <r> and Old High German <r>: Implications from phonological patterning,,"Kostakis, Andrew","Kostakis, Andrew. 2019. Gothic <r> and Old High German <r>: Implications from phonological patterning. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.792. Open Library of Humanities.",0
glossa5183,Accompaniment by participation: The interpretation of mit as a free particle in German,,"Bücking, Sebastian","Bücking, Sebastian. 2019. Accompaniment by participation: The interpretation of mit as a free particle in German. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.734. Open Library of Humanities.",103
glossa5184,"Classifiers, partitions, and measurements: Exploring the syntax and semantics of sortal classifiers",,"Bale, Alan and Coon, Jessica and López, Nicolás Arcos","Bale, Alan, Jessica Coon & Nicolás Arcos López. 2019. Classifiers, partitions, and measurements: Exploring the syntax and semantics of sortal classifiers. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.752. Open Library of Humanities.",84
glossa5185,Repair or accommodation? Split antecedent ellipsis and the limits of repair,,"Frazier, Lyn and Duff, John","Frazier, Lyn & John Duff. 2019. Repair or accommodation? Split antecedent ellipsis and the limits of repair. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.728. Open Library of Humanities.",0
glossa5186,Bavarian German r-Flapping: Evidence for a dialect-specific sonority hierarchy,,"Noelliste, Erin","Noelliste, Erin. 2019. Bavarian German r-Flapping: Evidence for a dialect-specific sonority hierarchy. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.789. Open Library of Humanities.",7
glossa5187,Brazilian Portuguese in-situ wh-interrogatives between rhetoric and change,,"Rosemeyer, Malte","Rosemeyer, Malte. 2019. Brazilian Portuguese in-situ wh-interrogatives between rhetoric and change. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.900. Open Library of Humanities.",55
glossa5188,Possessors in switch-reference,,"Bárány, András and Nikolaeva, Irina","Bárány, András & Irina Nikolaeva. 2019. Possessors in switch-reference. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.865. Open Library of Humanities.",48
glossa5189,Agent defocusing in two-participant clauses in Finnish Sign Language,,"Nordlund, Sanna","Nordlund, Sanna. 2019. Agent defocusing in two-participant clauses in Finnish Sign Language. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.801. Open Library of Humanities.",3
glossa5190,Correlate not optional: PP sprouting and parallelism in “much less” ellipsis,,"Harris, Jesse A. and Carlson, Katy","Harris, Jesse A. & Katy Carlson. 2019. Correlate not optional: PP sprouting and parallelism in “much less” ellipsis. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.707. Open Library of Humanities.",0
glossa5191,Clitic climbing (or lack thereof) and the Copy Theory of Movement,,"Julio, Villa-García","Julio, Villa-García. 2019. Clitic climbing (or lack thereof) and the Copy Theory of Movement. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.965. Open Library of Humanities.",39
glossa5192,To be or not to be informational: Preverbal complements in Medieval French V2 configurations,,"Larrivée, Pierre","Larrivée, Pierre. 2019. To be or not to be informational: Preverbal complements in Medieval French V2 configurations. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.851. Open Library of Humanities.",12
glossa5193,Telling allomorphy from agreement,,"Weisser, Philipp","Weisser, Philipp. 2019. Telling allomorphy from agreement. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.803. Open Library of Humanities.",34
glossa5194,A movement theory of adjunct control,,"Green, Jeffrey J.","Green, Jeffrey J. 2019. A movement theory of adjunct control. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.724. Open Library of Humanities.",0
glossa5195,Empty morphemes in Dutch dialect atlases: Reducing morphosyntactic variation by refining emptiness typology,,"Cavirani, Edoardo and van Oostendorp, Marc","Cavirani, Edoardo & Marc van Oostendorp. 2019. Empty morphemes in Dutch dialect atlases: Reducing morphosyntactic variation by refining emptiness typology. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.689. Open Library of Humanities.",8
glossa5196,Floating quantifiers are autonomous phrases: A movement analysis,,"Al Khalaf, Eman","Al Khalaf, Eman. 2019. Floating quantifiers are autonomous phrases: A movement analysis. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.848. Open Library of Humanities.",73
glossa5197,On the nature of the discourse effect on extraction in Japanese,,"Yano, Masataka","Yano, Masataka. 2019. On the nature of the discourse effect on extraction in Japanese. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.822. Open Library of Humanities.",21
glossa5198,Concord and agreement features in Modern Standard Arabic,,"Winchester, Lindley","Winchester, Lindley. 2019. Concord and agreement features in Modern Standard Arabic. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.710. Open Library of Humanities.",11
glossa5199,A syntax for semantic incorporation: generating low-scope indefinite objects in Inuktitut,,"Branigan, Phil and Wharram, Douglas","Branigan, Phil & Douglas Wharram. 2019. A syntax for semantic incorporation: generating low-scope indefinite objects in Inuktitut. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.834. Open Library of Humanities.",40
glossa5200,"Towards a correlation of form, use and meaning of German ge-prefixed predicative participles",,"Pross, Tillmann and Roßdeutscher, Antje","Pross, Tillmann & Antje Roßdeutscher. 2019. Towards a correlation of form, use and meaning of German ge-prefixed predicative participles. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.753. Open Library of Humanities.",96
glossa5201,Moraic Domains between feet and syllables: An argument from vowel reduction typology,,"Nazarov, Aleksei","Nazarov, Aleksei. 2019. Moraic Domains between feet and syllables: An argument from vowel reduction typology. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.138. Open Library of Humanities.",0
glossa5202,‘Embu’ Wh- questions in Cypriot Greek: A comparative study,,"Kanikli, Antri and Tsoulas, George","Kanikli, Antri & George Tsoulas. 2019. ‘Embu’ Wh- questions in Cypriot Greek: A comparative study. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.788. Open Library of Humanities.",80
glossa5203,Antecedent accessibility and exceptional covariation: Evidence from Norwegian Donkey Pronouns,,"Kush, Dave and Eik, Ragnhild","Kush, Dave & Ragnhild Eik. 2019. Antecedent accessibility and exceptional covariation: Evidence from Norwegian Donkey Pronouns. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.930. Open Library of Humanities.",0
glossa5204,A feeding Duke-of-York interaction of tone and epenthesis in Arapaho,,"Gleim, Daniel","Gleim, Daniel. 2019. A feeding Duke-of-York interaction of tone and epenthesis in Arapaho. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.805. Open Library of Humanities.",0
glossa5205,Objects in motion verb phrases,,"Biggs, Alison","Biggs, Alison. 2019. Objects in motion verb phrases. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.820. Open Library of Humanities.",12
glossa5206,Q-particles and the nature of covert movement: Evidence from Bùlì,,"Sulemana, Abdul-Razak","Sulemana, Abdul-Razak. 2019. Q-particles and the nature of covert movement: Evidence from Bùlì. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.810. Open Library of Humanities.",102
glossa5207,Ellipsis licensing and redundancy reduction: A focus-based approach,,"Barros, Matthew and Kotek, Hadas","Barros, Matthew & Hadas Kotek. 2019. Ellipsis licensing and redundancy reduction: A focus-based approach. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.811. Open Library of Humanities.",4
glossa5208,What usage can tell us about grammar: Embedded verb second in Scandinavian,,"Caplan, Spencer and Djärv, Kajsa","Caplan, Spencer & Kajsa Djärv. 2019. What usage can tell us about grammar: Embedded verb second in Scandinavian. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.867. Open Library of Humanities.",20
glossa5209,The Agreement Theta Generalization,,"Polinsky, Maria and Preminger, Omer","Polinsky, Maria & Omer Preminger. 2019. The Agreement Theta Generalization. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.936. Open Library of Humanities.",7
glossa5210,Intonational phonology of Boro,,"Das, Kalyan and Mahanta, Shakuntala","Das, Kalyan & Shakuntala Mahanta. 2019. Intonational phonology of Boro. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.758. Open Library of Humanities.",22
glossa5211,An investigation of numeral quantifiers in English,,"Brendel, Cole Ira","Brendel, Cole Ira. 2019. An investigation of numeral quantifiers in English. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.391. Open Library of Humanities.",0
glossa5212,The syntax and semantics of past participle agreement in Alemannic,,"Salzmann, Martin and Schaden, Gerhard","Salzmann, Martin & Gerhard Schaden. 2019. The syntax and semantics of past participle agreement in Alemannic. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.756. Open Library of Humanities.",136
glossa5213,Microparameters and language variation,,"Li, Yen-hui Audrey and Wei, Wei Haley","Li, Yen-hui Audrey & Wei Haley Wei. 2019. Microparameters and language variation. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.938. Open Library of Humanities.",121
glossa5214,Contrast and word order: A case study on the history of Portuguese,,"de Andrade, Aroldo and Galves, Charlotte","Andrade, Aroldo de & Charlotte Galves. 2019. Contrast and word order: A case study on the history of Portuguese. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.897. Open Library of Humanities.",58
glossa5215,Origin and structure of focus concord constructions in Old Japanese – a synthesis,,"Narrog, Heiko","Narrog, Heiko. 2019. Origin and structure of focus concord constructions in Old Japanese – a synthesis. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.629. Open Library of Humanities.",45
glossa5216,"Participles: Form, use and meaning",,"Borik, Olga and Gehrke, Berit","Borik, Olga & Berit Gehrke. 2019. Participles: Form, use and meaning. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.1055. Open Library of Humanities.",35
glossa5217,Can gapping be embedded? Experimental evidence from Spanish,,"Bîlbîie, Gabriela and de la Fuente, Israel","Bîlbîie, Gabriela & Israel de la Fuente. 2019. Can gapping be embedded? Experimental evidence from Spanish. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.782. Open Library of Humanities.",40
glossa5218,Partitives and Partitivity,,"Falco, Michelangelo and Zamparelli, Roberto","Falco, Michelangelo & Roberto Zamparelli. 2019. Partitives and Partitivity. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.642. Open Library of Humanities.",56
glossa5219,Templatic morphology through syntactic selection: Valency-changing extensions in Kinyarwanda,,"Banerjee, Neil","Banerjee, Neil. 2019. Templatic morphology through syntactic selection: Valency-changing extensions in Kinyarwanda. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.920. Open Library of Humanities.",67
glossa5220,Numerals under negation: Empirical findings,,"Solt, Stephanie and Waldon, Brandon","Solt, Stephanie & Brandon Waldon. 2019. Numerals under negation: Empirical findings. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.736. Open Library of Humanities.",0
glossa5221,Verbal mismatch in Right-Node Raising,,"Shiraïshi, Aoi and Abeillé, Anne and Hemforth, Barbara and Miller, Philip","Shiraïshi, Aoi, Anne Abeillé, Barbara Hemforth & Philip Miller. 2019. Verbal mismatch in Right-Node Raising. Glossa: a journal of general linguistics 4(1). doi: 10.5334/gjgl.843. Open Library of Humanities.",9
